BayesianSearch: New best config found. Config: {'weights1': 0.4352708455998633, 'weights2': 0.9888675957849619, 'weights3': 0.48903280989103226, 'weights4': 0.09240871656055005, 'weights5': 0.17244462784065084, 'normalize': False} - results: {'ROC_AUC': 0.4614497142857098, 'PRECISION': 0.146569999999999, 'RECALL': 0.146569999999999, 'RECALL_TEST_LEN': 0.146569999999999, 'MAP': 0.07962288095238029, 'MRR': 0.4036677380952411, 'NDCG': 0.16963145168870689, 'F1': 0.146569999999999, 'HIT_RATE': 1.4657, 'ARHR': 0.5605390079365091, 'NOVELTY': 0.005341635313667286, 'DIVERSITY_MEAN_INTER_LIST': 0.9729232923292329, 'DIVERSITY_HERFINDAHL': 0.9972826, 'COVERAGE_ITEM': 0.13103949600193845, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.20187074306839187, 'SHANNON_ENTROPY': 9.408623496226712} - time: 2018-11-30 12:48:30.741622
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4188548830387566, 'weights2': 0.5485606204891827, 'weights3': 0.3167455750336836, 'weights4': 0.2535110016193479, 'weights5': 0.3406858120889644, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:08:05.139157
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.663011154812242, 'weights2': 0.6840254747482774, 'weights3': 0.5324109427445115, 'weights4': 0.5906071283917582, 'weights5': 0.25875519771617983, 'normalize': False} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:08:17.754648
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.6827801267749701, 'weights2': 0.26819622910734664, 'weights3': 0.7314612402197569, 'weights4': 0.2820351716687408, 'weights5': 0.07269668972104337, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:08:27.902699
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.9719985846144643, 'weights2': 0.6867767348569476, 'weights3': 0.03296158520780501, 'weights4': 0.14778087614376245, 'weights5': 0.7122304873400155, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:08:39.435260
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.013192802163906503, 'weights2': 0.9511988027713316, 'weights3': 0.2472082799157611, 'weights4': 0.4857063685349683, 'weights5': 0.07225041560086098, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:08:50.053520
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5752918768023488, 'weights2': 0.1580801672339428, 'weights3': 0.6626363843393438, 'weights4': 0.7244107286908105, 'weights5': 0.21800685353602545, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:09:05.290242
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5862646198123818, 'weights2': 0.9822556634086816, 'weights3': 0.11983474225637625, 'weights4': 0.9432472991414421, 'weights5': 0.3153625479724955, 'normalize': False} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:09:16.918198
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3897664290088202, 'weights2': 0.328346080061813, 'weights3': 0.2514607473513737, 'weights4': 0.060677001430619604, 'weights5': 0.8108726628028191, 'normalize': False} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:09:31.323463
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.007715550969553564, 'weights2': 0.06501111638152668, 'weights3': 0.3796874188174464, 'weights4': 0.5471243902095031, 'weights5': 0.053412404908924516, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:09:51.342525
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.29328136925758996, 'weights2': 0.5792630513468521, 'weights3': 0.4036691499041124, 'weights4': 0.03383120424530206, 'weights5': 0.056559767196838195, 'normalize': False} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:10:11.157472
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7728071341820877, 'weights2': 0.31483946845026645, 'weights3': 0.555239407281469, 'weights4': 0.37313130157868657, 'weights5': 0.4894180554869316, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:10:29.952739
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.05083263633556179, 'weights2': 0.22013537657954818, 'weights3': 0.8215794137270598, 'weights4': 0.7985760207092304, 'weights5': 0.9224641467771242, 'normalize': False} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:10:49.199349
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.08410397963622074, 'weights2': 0.2269997226558933, 'weights3': 0.21064826604926024, 'weights4': 0.8057205202852409, 'weights5': 0.92899261548909, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:11:09.573339
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.05293807523783067, 'weights2': 0.4178007599254342, 'weights3': 0.8363101222376029, 'weights4': 0.12838335782667554, 'weights5': 0.6879705535286464, 'normalize': False} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:11:29.511830
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7289132394193719, 'weights2': 0.4423613881732342, 'weights3': 0.29762190926308574, 'weights4': 0.23549786645836024, 'weights5': 0.10718880342143988, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:11:47.973906
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.21843763414303652, 'weights2': 0.042271592710656725, 'weights3': 0.7356935843333506, 'weights4': 0.572917064811192, 'weights5': 0.41763576043598083, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:12:08.941088
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.022300912545447527, 'weights2': 0.37931261370426483, 'weights3': 0.4227682882965377, 'weights4': 0.5107322867867424, 'weights5': 0.0022467748295702528, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:12:23.081837
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7118749468465905, 'weights2': 0.14557186890303064, 'weights3': 0.02019521435778837, 'weights4': 0.13534322390848674, 'weights5': 0.7607976051816938, 'normalize': False} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:12:34.498527
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7453351729616875, 'weights2': 0.12451295337649015, 'weights3': 0.9442824274988267, 'weights4': 0.9179673747935664, 'weights5': 0.136863502857699, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:12:53.051104
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.10409718336807516, 'weights2': 0.3797816560225311, 'weights3': 0.455257222968231, 'weights4': 0.9335623674234842, 'weights5': 0.48090511435798755, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:13:12.213108
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.10649781528215352, 'weights2': 0.621301076961168, 'weights3': 0.22360933617917844, 'weights4': 0.8974118514324457, 'weights5': 0.004588506635410661, 'normalize': True} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:13:31.815695
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5667082231517644, 'weights2': 0.21997376374597621, 'weights3': 0.9810947332709838, 'weights4': 0.037045809506260685, 'weights5': 0.18287024311228606, 'normalize': False} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:13:52.120187
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.8361458624447108, 'weights2': 0.7045055268275066, 'weights3': 0.35523467643764095, 'weights4': 0.7706684612902847, 'weights5': 0.7858847196048235, 'normalize': False} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:14:09.083100
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5696937578837298, 'weights2': 0.5573143462984488, 'weights3': 0.8078219875153712, 'weights4': 0.6490331033529737, 'weights5': 0.7858675728086032, 'normalize': False} - results: {'ROC_AUC': 0.42723330952380584, 'PRECISION': 0.13884999999999906, 'RECALL': 0.13884999999999906, 'RECALL_TEST_LEN': 0.13884999999999906, 'MAP': 0.07372405158730101, 'MRR': 0.3656966269841291, 'NDCG': 0.15730634277760983, 'F1': 0.13884999999999906, 'HIT_RATE': 1.3885, 'ARHR': 0.5114223412698435, 'NOVELTY': 0.005791041936766689, 'DIVERSITY_MEAN_INTER_LIST': 0.9914676947694769, 'DIVERSITY_HERFINDAHL': 0.9991368548, 'COVERAGE_ITEM': 0.20542767143203294, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.3113098537735849, 'SHANNON_ENTROPY': 10.779525513689688} - time: 2018-11-30 13:14:29.426517
BayesianSearch: Best config is: Config {'weights1': 0.13485727247630042, 'weights2': 0.4133649361327919, 'weights3': 0.26967741764473807, 'weights4': 0.2136607298128641, 'weights5': 0.8161858761587102, 'normalize': False}, MAP value is 0.0737
BayesianSearch: New best config found. Config: {'weights1': 0.8235176839623592, 'weights2': 0.6606576975820675, 'weights3': 0, 'weights4': 0.8059304503138167, 'weights5': 0.5683434571578366, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:26:33.409727
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.8962543280218348, 'weights2': 0.9312851034626592, 'weights3': 0, 'weights4': 0.2915964068155502, 'weights5': 0.2165434540506106, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:26:46.045845
